round,name,address,region,lat,lng
"320","알리바이(나주점)","전남 나주시 나주로 142 알리바이","36","35.031338","126.71719"
"321","경성식품","서울 동대문구 망우로21길 52","11","37.590435","127.06028"
"321","회현역7번출구신세계백화점아웃백옆","서울 중구 회현동1가  194-3login25편의점내","11","37.56713","126.980316"
"321","로또복권문수점","울산 남구 무거동  1195","26","35.551674","129.27457"
"321","온천로또복권","충남 예산군 덕산면  사동리 15덕산온천관광호텔매점","34","36.689205","126.65954"
"321","흥건슈퍼","전북 전주시 완산구 거마평로 25 흥건1차아파트상가 흥건슈퍼","35","35.794403","127.11578"
"321","대동도기상사","경북 영천시 금완로 30","37","35.960327","128.93187"
"322","GS25(청담삼익)","서울 강남구 청담동  133-6번지","11","37.520863","127.0576"
"322","LG25계룡병원점","대전 중구 오류동  168-7번지","25","36.31166","127.39445"
"322","GS25(일산토당)","경기 고양시 덕양구 토당동 토당동 282-2금호프라자1층113 114","31","37.62558","126.81701"
"322","화천복권방","강원 화천군 화천읍  하리   43-33","32","38.104836","127.70451"
"322","경기복권방","충북 충주시 가금면 용전리 용전리 380-4","33","37.02401","127.83744"
"322","신일마트","전북 군산시 의료원로 159","35","35.95842","126.69812"
"323","버스토큰판매소","서울 구로구 경인로 323","11","37.497646","126.85616"
"323","신정마트","서울 양천구 신목로 70-1 신통빌딩 1층","11","37.521122","126.87375"
"323","조일상회","부산 동래구 명륜1동  529-3","21","35.20344","129.07982"
"323","공원복권방","울산 남구 대학로 60 제에이동 1층 가운데","26","35.54068","129.25827"
"323","우리들공업탑점","울산 남구 수암로 21","26","35.532272","129.3106"
"323","복권나라","강원 원주시 원일로 219 1층","32","37.355988","127.94392"
"323","하나로슈퍼","충남 보령시 주공로 65","34","36.34183","126.60737"
"323","대흥당","전북 정읍시 관통로 102","35","35.558918","126.85565"
"324","GS25(장한평역)","서울 동대문구 장안동  433-7조광빌딩102","11","37.562336","127.065475"
"324","상호없음","서울 송파구 석촌동  210-9유천빌딩1층GN마트내","11","37.502308","127.098595"
"324","노다지복권방","대전 대덕구 아리랑로 213 대영상가 1층","25","36.374424","127.427124"
"324","로또복권방","경기 고양시 덕양구 행신동 950-1삼일프라자1층 105호","31","37.623337","126.837"
"324","버스표판매소","경기 고양시 덕양구 화정로 지하 60 화정역 2번출구","31","37.634552","126.83321"
"324","복권명당","경북 포항시 북구 두호동 두호동 1022두호아파트복합상가103","37","36.06173","129.37195"
"325","가판점80호","서울 중구 을지로4가  310-68","11","37.56612","126.99556"
"325","왕대박복권","대구 달성군 달구벌대로 812","22","35.860928","128.46127"
"325","아진동대구역광장","대구 동구 신암동  294번지","22","35.879074","128.62872"
"325","로또복권구암점","대구 북구 침산로 153 명성푸르지오 상가 103동 B2호","22","35.889423","128.59015"
"325","아이러브복권방","울산 중구 유곡로 19-1","26","35.55638","129.30725"
"325","종합자동차매매상사","전남 해남군 해남로 34 종합복권방편의점","36","34.570763","126.61092"
"326","셀프카메라","부산 부산진구 가야대로443번길 30","21","35.154446","129.02167"
"326","대림서점","대구 남구 중앙대로 158 대림서점","22","35.847366","128.59087"
"326","천하명당복권","대구 북구 칠곡중앙대로 545,(읍내동)","22","35.94432","128.55064"
"326","아이러브복권방","울산 중구 유곡로 19-1","26","35.55638","129.30725"
"326","복권명당","경기 용인시 처인구 용문로 142 1층","31","37.23621","127.20159"
"326","훼미리마트함양한주점","경남 함양군 고운로 80-1","38","35.520874","127.73024"
"327","노다지복권방","서울 강동구 천호대로170길 47 1층","11","37.53326","127.132614"
"327","복권나라","서울 중구 남대문로5가  12-5","11","37.55862","126.975"
"327","대성기획","경기 용인시 기흥구 구성로 75-1","31","37.29493","127.1179"
"327","대박복권","경기 의왕시 내손동  683-10","31","37.386047","126.98088"
"327","올인(allin)","경기 화성시 3.1만세로 1147","31","37.135284","126.910614"
"327","반딧불로또","전북 무주군 무주읍 읍내리 읍내리 249-4","35","36.007782","127.663"
"327","복권나라","전남 목포시 당가두로14번길 47-1 103호 복권나라","36","34.807583","126.43719"
"327","GS25(양산문성)","경남 양산시 평산동  31-5","38","35.384815","129.15508"
"327","GS25(양산문성)","경남 양산시 평산동  31-5","38","35.384815","129.15508"
"327","GS25(양산문성)","경남 양산시 평산동  31-5","38","35.384815","129.15508"
"327","GS25(양산문성)","경남 양산시 평산동  31-5","38","35.384815","129.15508"
"327","GS25(양산문성)","경남 양산시 평산동  31-5","38","35.384815","129.15508"
"328","소리창고","서울 강서구 강서로 306","11","37.552868","126.83675"
"328","행운복권방","서울 은평구 서오릉로 10,(녹번동)","11","37.602295","126.92678"
"328","로또복권방","인천 남구 주안동  238-1리베로빌딩103","23","37.464348","126.67928"
"328","굿프랜드로또","경기 고양시 덕양구 주교동 주교동 568-1","31","37.62182","126.845726"
"328","희망유통","경기 평택시 평택1로20번길 39 1층 복권방","31","36.99426","127.08929"
"328","행운복권방","경기 포천시 솔모루로 86-1","31","37.8288","127.14748"
"329","대성복권방","서울 금천구 독산동  1008-11층대성식품내","11","37.47889","126.90353"
"329","광명식품","서울 중구 만리동1가  50-2","11","37.557186","126.96827"
"329","가로판매대제18호","서울 중구 소공로 51","11","37.559227","126.98148"
"329","복권판매소(서문큰장네거리)","대구 서구 국채보상로 438,(내당동)","22","35.870575","128.5788"
"329","종합복권나라","경기 양평군 북한강로 12 1층","31","37.54495","127.32051"
"329","로또복권방동백점","경기 용인시 기흥구 동백동 동백동 2205-1월드프라자101서진슈퍼내","31","37.27663","127.15243"
"330","가로판매점","서울 서초구 신반포로 189 한신4차입구","11","37.506565","127.00488"
"330","오목미니슈퍼","서울 양천구 신목로 119","11","37.525066","126.87626"
"330","빌딩매점","서울 영등포구 신길로 108 남서울아파트상가 13동 103-나호","11","37.500977","126.90988"
"330","노다지복권방","부산 해운대구 신반송로 179","21","35.229137","129.1601"
"330","따봉복권방","인천 부평구 주부토로 109","23","37.50489","126.72531"
"330","욱일슈퍼","인천 부평구 경인로 1144","23","37.484604","126.746704"
"330","행운복권","경기 수원시 권선구 권선로 774-1","31","37.256557","127.03559"
"330","행운이가득한집","경기 안산시 상록구 건건로 28 동호상가B-14호","31","37.303696","126.90144"
"330","서창복권나라","경남 양산시 서창서2길 3","38","35.416225","129.17226"
"331","가판","서울 마포구 마포대로 58 가든호텔정문옆가판","11","37.540684","126.94833"
"331","신간판","서울 중구 무교로 24","11","37.568092","126.979454"
"331","E편한마트","광주 북구 중흥동  224-87","24","35.17026","126.9146"
"331","로또판매훼미리마트철산역점","경기 광명시 광명동  272야우리빌딩103호","31","37.47554","126.867546"
"331","챔스","경북 영주시 중앙로 51","37","36.821327","128.62204"
"332","대박로또","서울 영등포구 영등포로53길  17 1층 (영등포동2가)","11","37.51938","126.90869"
"332","신간판","서울 중구 무교로 24","11","37.568092","126.979454"
"332","김영로또","인천 옹진군 영흥북로 3 105호","23","37.25634","126.49667"
"332","정기사","경기 동두천시 동광로 88,(생연동)","31","37.908875","127.05794"
"332","대박복권방","경기 연천군 전곡읍 온골로 57-1,(전곡리)","31","38.02602","127.06766"
"332","행운복권방 보생당건강원","전북 익산시 무왕로 1268","35","35.960304","126.99727"
"332","종합자동차매매상사","전남 해남군 해남로 34 종합복권방편의점","36","34.570763","126.61092"
"332","목화휴게소","경남 사천시 사천대로 912","38","35.0018","128.05415"
"333","묵동식품","서울 중랑구 동일로 919","11","37.612457","127.07704"
"333","행운열차복권방","부산 사하구 옥천로 15-1","21","35.089","129.00534"
"333","프랜즈주안2호점","인천 남구 주안동  18-231층","23","37.466755","126.68287"
"333","모닝로또","인천 서구 봉오재3로 104 엔시티타워2차 1층 115호","23","37.52718","126.67166"
"333","번개로또복권방","경기 수원시 장안구 경수대로973번길 13-4 1층 (송죽동)","31","37.30316","127.00393"
"333","노다지복권방","경기 시흥시 복지로 103-1 1층상가","31","37.44823","126.79206"
"333","신청호마트","전남 목포시 용해지구로88번길 23 골드디움5차상가 115호","36","34.82034","126.39584"
"334","종합가판점","서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽","11","37.579697","127.04497"
"334","훼미리마트(신당6동점)","서울 중구 신당동  52-299 1층","11","37.56379","127.01674"
"334","슈퍼복권나라수정점","부산 동구 고관로 95,(수정동)","21","35.127537","129.04518"
"334","신탄복권방","대전 대덕구 목상동  866-3","25","36.443733","127.410934"
"334","해든복권나라","경기 부천시 소향로 239 대야하이빌투 106호","31","37.50082","126.77432"
"334","로또명당인주점","충남 아산시 서해로 519-2","34","36.87784","126.89828"
"334","알짜마트왕지점","전남 순천시 왕궁길 60 중흥파크상가 309-101호","36","34.956314","127.53233"
"335","복권방","서울 강동구 천호대로176길 10-3","11","37.53383","127.13603"
"335","노다지복권방","부산 부산진구 부암동  541-23","21","35.17029","129.03757"
"335","25시슈퍼","경기 시흥시 함송로14번길 13-17 홍익프라자1층107호","31","37.362453","126.72994"
"335","GS25(경산사동)","경북 경산시 삼풍동  509-4","37","35.821297","128.75475"
"335","목화휴게소","경남 사천시 사천대로 912","38","35.0018","128.05415"
"336","GS25(만평)","대구 서구 비산동  1210-2","22","35.888996","128.56564"
"336","마이마트","인천 서구 탁옥로 76 한국상가제1층101호","23","37.54315","126.67822"
"336","GS25오리점","경기 성남시 분당구 구미동 구미동 158하나이지타워107호","31","37.340015","127.10778"
"336","배스트로또(수원탑동)","경기 수원시 권선구 탑동 탑동 749-1","31","37.274883","126.973366"
"336","찬스로또방","경남 창원시 내동  456-17번지내동상가1층7-8호","38","35.218735","128.6614"
"336","청룡","제주 제주시 신북로 255","39","33.53805","126.63927"
"337","베스트부흥복권방","서울 도봉구 창동  3-4신한빌딩107호","11","37.653286","127.04932"
"337","노다지복권방","서울 성동구 성수동2가  300-75호1층4","11","37.54571","127.05389"
"337","신문가판점","서울 용산구 한강대로77길 19 남영역 앞","11","37.541813","126.97192"
"337","복권마을","인천 부평구 마장로 424","23","37.515896","126.70455"
"337","알리바이","광주 광산구 수등로 253 1층 알리바이","24","35.185387","126.83668"
"337","용두천하","광주 북구 하서로 373","24","35.20835","126.87351"
"337","현리행운복권방","경기 가평군 조종희망로 14 1층","31","37.818184","127.35024"
"337","월드컵","경기 수원시 팔달구 월드컵로 299-1","31","37.285313","127.03505"
"338","행복슈퍼","서울 성북구 동소문로 49","11","37.591003","127.01112"
"338","대박행진복권랜드","경기 파주시 금빛로 22 금촌프라자107호","31","37.751614","126.76691"
"338","세형전기","경기 평택시 평택3로56번길 28-8","31","36.993435","127.09534"
"339","명진슈퍼","서울 송파구 새말로 142","11","37.483517","127.12962"
"339","묵동식품","서울 중랑구 동일로 919","11","37.612457","127.07704"
